0.7764149284509428,0.7513681093745247,0.1044947641607541,0.4620705977318139,0.04954223495462817,0.7213418606990444,0.07633510205541238,0.2564582545843018,0.3874526640438303,0.804939265676276
0.8716501289707236,0.1057541915347171,0.23219166059891827,0.49900718500256347,0.8642779346699639,0.057994931433810626,0.46948249311719803,0.8470318426539485,0.21431149453996812,0.09403608740767522
0.2559277166962576,0.3823774795534639,0.19692299580656802,0.05495205176084528,0.7220448845037456,0.27562828149074026,0.6626809450613681,0.5422015520663047,0.3524488259624512,0.21159406262710845
0.2500665512581607,0.33411488168226244,0.5800365042377691,0.4471287179085005,0.7792523317412401,0.4696123583568532,0.07283199867294698,0.28408794881423804,0.7219857143232035,0.5878834869675137
0.62512545379482,0.3405555250853386,0.4851012486490608,0.6969154814615495,0.4374465025219417,0.3812331073124279,0.511482106341756,0.8520908936044477,0.16402023699920099,0.7982190675933521
0.5879355858023679,0.4777532887945406,0.4753731205834867,0.6253951804541065,0.5734821802377094,0.3344940518592323,0.5646804971348445,0.24568048322748426,0.04179169959117013,0.3569671654731771
0.5853232182224394,0.7952854856537329,0.016007907310232605,0.9756129856832142,0.38514783886543125,0.27858235490641736,0.035196681546655895,0.9243556474751203,0.3460491323252347,0.7064333853068999
0.6416129637917256,0.381355056702805,0.8653888322111534,0.7542467823251695,0.02774077290213184,0.8896408023125059,0.41360336962532485,0.654838584543893,0.6715200919274488,0.08099578240029881
0.19283559156182095,0.4734122724233827,0.07179328893328862,0.18440127154278374,0.9745904011605608,0.3965992301282406,0.47087654488661124,0.6045879361088085,0.03365500418312872,0.016001242608772115
0.0593422536678595,0.5883468807411177,0.9391654453917557,0.6453729275333147,0.19878407148214783,0.5583160125628347,0.4094278121196583,0.8493204556786244,0.098635235962938,0.00940487123776712
0.5451634565797704,0.7294847285022876,0.11251562222426303,0.5778084404213184,0.47856286589846153,0.7587463802391576,0.28788341729210665,0.7014943464708753,0.3752679236637596,0.2750882640435458
0.10575486107619225,0.17855218828798824,0.050922007810951686,0.8843306155399776,0.8848679923703741,0.9189563775801229,0.4527249278937152,0.5052095611403395,0.30497437955561013,0.36625983450255584
0.8044672359832925,0.6207423006910329,0.6777649704327463,0.9476792927115545,0.6475513233117766,0.8165752170121604,0.9864859108196906,0.1201549890947845,0.9436703868473238,0.757099271942244
0.8903467521308804,0.8643720288391232,0.2787827491180743,0.8644497224924022,0.2260936837865617,0.7083239250322714,0.6671724306903788,0.6146840278788342,0.763213094750338,0.1836229470987918
0.782346242080526,0.06229734700927758,0.505300959442386,0.4380345225675951,0.3517993839973893,0.21149259098762851,0.49510263586157266,0.7404142382175916,0.4157134339289106,0.2304384068689438
0.7946675725874761,0.807440921269214,0.3835971021840632,0.6494023800632287,0.9383836639645998,0.7340489576426683,0.921960434903132,0.5606774247918312,0.05307445910368247,0.02886433125437282
0.7012241792845094,0.6121026587159392,0.014077884835406174,0.1703223271874299,0.8299815210245028,0.9415978806726504,0.5559213443144254,0.7397400070919691,0.8669476245290728,0.7378682788783494
0.278590608271684,0.7715429596933265,0.10370607904645923,0.37576696252345676,0.39772418426402945,0.3640835914452941,0.9126944699933263,0.7239795629888263,0.918771336426444,0.22772238677436074
0.05706349510025166,0.7408148341811213,0.7154206227377014,0.9854954427621061,0.6691667697767829,0.8563589207134963,0.278101643685452,0.34868833088835005,0.297436918966252,0.046237599989066736
0.9795608652960509,0.9955223387349563,0.5403893867778189,0.7385215630506519,0.8298399631773208,0.35546613196208277,0.09832223663314865,0.3472560402118132,0.6019292461125774,0.9633350780032675
0.7977981656308393,0.5008598147147395,0.11557339372357989,0.8995942518827943,0.23175311828231082,0.5711043524071421,0.8692872113802858,0.1993670359400187,0.21928524279815376,0.7719250004575411
0.29294705828330336,0.484343153292788,0.016756730833307865,0.4118641853701348,0.6361500599761185,0.9360764004481689,0.34411793101962584,0.045209748546777395,0.09334457596917922,0.7807139914648269
0.7503959262948596,0.7112715641055798,0.5655423973993603,0.6088876404238921,0.7710389454780903,0.9167579550952359,0.8196547391227171,0.7199828653838791,0.7060551692323715,0.08362248525489835
0.20004544761888576,0.20723347721203733,0.1948255712683965,0.22868096544429672,0.32640067407793305,0.4428684124172607,0.956791185857312,0.8876448647924768,0.017777828702112308,0.8393104525129629
0.30890275522116517,0.8647161521601162,0.5600039482953579,0.7845181239538811,0.5756280002120043,0.07887286538882132,0.9791942297001545,0.3001611136835787,0.6212847881274493,0.39607877110729695
0.41118852752861235,0.22382023363250292,0.6964063195864287,0.8485586847361382,0.28374510936952635,0.6632841098876234,0.9540562096410594,0.0820674483491487,0.2552859742889002,0.8341852817626664
